23,15,2,112,37,1,1,0,1
23,20,2,136,37,0,0,0,0
15,26,2,160,37,0,0,0,0
23,28,2,176,37,0,0,0,0
23,26,2,200,37,0,0,0,0
23,28,2,224,37,0,0,0,0
23,26,2,248,37,0,0,0,0
15,10,2,272,37,0,0,0,0
15,11,2,288,37,0,0,0,0
15,9,2,304,37,0,0,0,0
23,11,2,0,74,0,0,0,0
15,7,2,24,74,1,1,0,1
15,7,2,40,74,1,1,0,1
15,7,2,56,74,1,1,0,1
23,7,2,72,74,1,1,0,1
23,7,2,96,74,1,1,0,1
23,7,2,120,74,1,1,0,1
23,11,2,144,74,0,0,0,0
15,9,2,168,74,0,0,0,0
15,15,2,184,74,1,1,0,1
15,15,2,200,74,1,1,0,1
15,15,2,216,74,1,5,0,1
15,15,2,232,74,1,5,0,1
15,15,2,248,74,1,5,0,1
15,15,2,264,74,1,5,0,1
15,14,2,280,74,1,1,0,1
15,14,2,296,74,1,1,0,1
15,14,2,0,111,1,1,0,1
15,14,2,16,111,1,1,0,1
15,15,2,32,111,1,5,0,1
15,15,2,48,111,1,5,0,1
15,15,2,64,111,1,1,0,1
15,15,2,80,111,1,1,0,1
15,63,2,96,111,1,1,0,1
15,9,2,112,111,0,0,0,0
15,11,2,128,111,4,5,4,1
15,9,2,144,111,0,0,0,0
15,11,2,160,111,4,5,4,1
15,9,2,176,111,0,0,0,0
15,11,2,192,111,4,5,4,1
15,9,2,208,111,0,0,0,0
15,11,2,224,111,4,5,4,1
15,13,2,240,111,4,5,4,3
15,10,2,256,111,0,0,0,0
15,10,2,272,111,0,0,0,0
87,31,3,0,0,1,1,0,1
15,14,3,88,0,1,1,0,1
15,14,3,104,0,1,1,0,1
15,14,3,120,0,1,1,0,1
15,14,3,136,0,1,1,0,1
15,13,3,152,0,0,0,0,0
15,14,3,168,0,1,1,0,1
15,15,3,184,0,1,1,0,1
15,15,3,200,0,1,1,0,1
15,13,3,216,0,0,0,0,0
15,15,3,232,0,1,1,0,1
15,15,3,248,0,1,1,0,1
15,13,3,264,0,0,0,0,0
15,13,3,280,0,0,0,0,0
15,15,3,296,0,1,1,0,1
15,14,3,0,32,1,1,0,1
15,15,3,16,32,1,1,0,1
15,15,3,32,32,1,1,0,1
15,14,3,48,32,1,1,0,1
15,13,3,64,32,0,0,0,0
15,15,3,80,32,1,1,0,1
15,14,3,96,32,1,1,0,1
15,15,3,112,32,1,1,0,1
15,15,3,128,32,1,1,0,1
15,14,3,144,32,1,1,0,1
15,13,3,160,32,0,0,0,0
15,13,3,176,32,0,0,0,0
15,15,3,192,32,2,3,2,3
15,15,3,208,32,2,3,2,3
15,15,3,224,32,2,3,2,3
15,15,3,240,32,2,3,2,3
15,15,3,256,32,2,3,2,3
15,14,3,272,32,2,3,2,2
15,15,3,288,32,2,3,2,3
15,15,3,304,32,2,3,2,3
15,15,3,0,64,2,3,2,3
15,14,3,16,64,2,3,2,2
15,14,3,32,64,2,3,2,2
15,14,3,48,64,2,3,2,2
15,15,3,64,64,2,3,2,3
15,15,3,80,64,2,3,2,3
15,14,3,96,64,2,3,2,2
15,15,3,112,64,2,3,2,3
39,26,3,128,64,0,0,0,0
39,26,3,168,64,0,0,0,0
31,26,3,208,64,0,0,0,0
31,19,3,240,64,0,0,0,0
31,31,3,272,64,1,1,0,1
31,23,3,0,96,0,0,0,0
31,27,3,32,96,0,0,0,0
15,39,3,64,96,1,1,0,1
15,37,3,80,96,0,0,0,0
31,25,3,96,96,0,0,0,0
31,25,3,128,96,0,0,0,0
31,25,3,160,96,0,0,0,0
31,25,3,192,96,0,0,0,0
39,18,3,224,96,0,0,0,0
39,17,3,264,96,0,0,0,0
39,18,3,0,136,0,0,0,0
39,17,3,40,136,0,0,0,0
31,23,3,80,136,1,1,0,1
23,30,3,112,136,1,1,0,1
15,23,3,136,136,2,3,8,1
23,21,3,152,136,0,0,0,0
23,23,3,176,136,2,11,8,1
23,21,3,200,136,0,0,0,0
23,23,3,224,136,2,11,8,1
15,23,3,248,136,2,3,8,1
23,21,3,264,136,0,0,0,0
23,23,3,288,136,2,11,8,1
15,6,3,0,176,2,3,2,1
15,5,3,16,176,0,0,0,0
31,30,4,0,0,4,5,0,1
31,30,4,32,0,4,5,0,1
31,30,4,64,0,4,5,0,1
31,30,4,96,0,4,5,0,1
23,31,4,128,0,2,3,2,3
23,31,4,152,0,2,3,2,3
23,31,4,176,0,2,3,2,3
23,31,4,200,0,2,3,2,3
23,7,4,224,0,0,0,0,0
15,11,4,248,0,0,0,0,0
23,7,4,264,0,0,0,0,0
15,11,4,288,0,0,0,0,0
71,51,4,0,52,0,0,0,0
39,29,4,72,52,0,0,0,0
39,29,4,112,52,0,0,0,0
47,35,4,152,52,0,0,0,0
47,37,4,200,52,1,1,8,1
47,36,4,248,52,1,1,8,1
47,35,4,0,104,0,0,0,0
47,37,4,48,104,0,0,0,0
47,36,4,96,104,0,0,0,0
15,8,4,144,104,0,0,0,0
15,15,4,160,104,1,1,0,1
15,14,4,176,104,1,1,0,1
15,14,4,192,104,1,1,0,1
39,35,4,208,104,0,0,0,0
39,39,4,248,104,1,1,0,1
39,26,4,0,156,0,0,0,0
39,13,4,40,156,0,0,0,0
31,6,4,80,156,1,1,0,1
39,23,4,112,156,0,0,0,0
23,37,4,152,156,0,0,0,0
23,37,4,176,156,0,0,0,0
23,37,4,200,156,0,0,0,0
23,37,4,224,156,0,0,0,0
23,36,4,248,156,0,0,0,0
23,36,4,272,156,0,0,0,0
23,21,4,296,156,0,0,0,0
31,7,5,0,0,0,0,0,0
7,4,5,32,0,0,0,0,0
7,7,5,40,0,1,1,0,1
7,6,5,48,0,1,1,0,1
31,30,5,56,0,8,9,2,1
31,31,5,88,0,8,9,2,1
31,30,5,120,0,8,9,2,1
31,31,5,152,0,8,9,2,1
31,30,5,184,0,8,9,2,1
31,31,5,216,0,8,9,2,1
31,30,5,248,0,8,9,2,1
31,31,5,280,0,8,9,2,1
63,28,5,0,32,0,0,0,0
63,27,5,64,32,0,0,0,0
63,28,5,128,32,0,0,0,0
63,27,5,192,32,0,0,0,0
39,23,5,256,32,0,0,0,0
7,15,5,296,32,2,4,0,1
7,15,5,304,32,2,4,0,1
7,15,5,312,32,2,4,0,1
7,15,5,0,64,2,4,0,1
15,4,5,8,64,1,1,2,1
15,2,5,24,64,0,0,0,0
15,4,5,40,64,1,1,2,1
15,2,5,56,64,0,0,0,0
23,19,5,72,64,0,0,0,0
23,26,5,96,64,0,0,0,0
23,22,5,120,64,0,0,0,0
23,24,5,144,64,0,0,0,0
23,23,5,168,64,0,0,0,0
23,26,5,192,64,0,0,0,0
23,22,5,216,64,0,0,0,0
23,24,5,240,64,0,0,0,0
23,23,5,264,64,0,0,0,0
23,22,5,288,64,2,3,2,3
23,25,5,0,96,0,0,0,0
23,24,5,24,96,0,0,0,0
23,22,5,48,96,2,3,2,3
23,25,5,72,96,0,0,0,0
23,24,5,96,96,0,0,0,0
23,19,5,120,96,0,0,0,0
87,63,5,144,96,16,9,8,9
87,63,5,232,96,16,9,8,9
87,77,6,0,0,16,9,8,23
79,71,6,88,0,8,9,8,9
79,71,6,168,0,8,9,8,9
15,14,6,248,0,1,1,0,1
15,12,6,264,0,0,0,0,0
15,13,6,280,0,0,0,0,0
15,13,6,296,0,0,0,0,0
7,6,6,312,0,1,1,0,1
7,4,6,0,78,0,0,0,0
7,4,6,8,78,0,0,0,0
7,7,6,16,78,1,1,0,1
15,10,6,24,78,0,0,0,0
87,63,6,40,78,16,9,8,9
87,63,6,128,78,16,9,8,9
87,77,6,216,78,8,17,8,23
15,7,6,304,78,3,4,0,1
15,7,6,0,156,3,4,0,1
15,7,6,16,156,3,4,0,1
15,7,6,32,156,3,4,0,1
39,39,6,48,156,4,5,4,1
39,38,6,88,156,4,5,4,1
39,38,6,128,156,4,5,4,1
39,39,6,168,156,4,5,4,1
63,28,6,208,156,0,0,0,0
39,30,6,272,156,2,3,2,2
23,22,7,0,0,3,4,3,1
23,23,7,24,0,3,4,3,1
23,23,7,48,0,3,4,3,1
23,23,7,72,0,3,4,3,1
23,23,7,96,0,3,4,3,1
15,14,7,120,0,3,4,3,3
15,14,7,136,0,3,4,3,3
15,14,7,152,0,3,4,3,3
15,14,7,168,0,3,4,3,3
23,22,7,184,0,3,4,3,3
23,22,7,208,0,3,4,3,3
23,23,7,232,0,3,4,3,4
23,15,7,256,0,6,7,4,5
23,15,7,280,0,6,7,4,5
23,15,7,0,24,6,7,4,5
23,15,7,24,24,6,7,4,5
23,6,7,48,24,6,7,0,1
23,7,7,72,24,6,7,0,1
23,7,7,96,24,6,7,0,1
23,6,7,120,24,6,7,0,1
23,6,7,144,24,6,7,0,1
23,6,7,168,24,6,7,0,1
23,6,7,192,24,6,7,0,1
23,6,7,216,24,6,7,0,1
23,6,7,240,24,6,7,0,1
23,6,7,264,24,1,1,0,1
7,4,7,288,24,0,0,0,0
15,7,7,296,24,4,5,0,1
15,7,7,0,48,4,5,0,1
15,7,7,16,48,4,5,0,1
15,7,7,32,48,4,5,0,1
23,16,7,48,48,0,0,0,0
31,23,7,72,48,0,0,0,0
39,20,7,104,48,0,0,0,0
23,16,7,144,48,0,0,0,0
31,23,7,168,48,0,0,0,0
39,20,7,200,48,0,0,0,0
31,23,7,240,48,0,0,0,0
23,15,7,272,48,4,5,0,1
23,15,7,296,48,4,5,0,1
23,15,7,0,72,4,5,0,1
23,12,7,24,72,0,0,0,0
23,15,7,48,72,4,5,0,1
23,15,7,72,72,4,5,0,1
23,15,7,96,72,4,5,0,1
23,12,7,120,72,0,0,0,0
31,15,7,144,72,4,5,0,1
39,15,7,176,72,4,5,0,1
39,15,7,216,72,4,5,0,1
31,15,7,256,72,0,0,0,0
39,15,7,0,96,0,0,0,0
39,15,7,40,96,0,0,0,0
23,15,7,80,96,1,1,0,1
55,15,7,104,96,15,13,6,1
7,3,7,160,96,0,0,0,0
7,3,7,168,96,0,0,0,0
7,6,7,176,96,1,1,0,1
7,6,7,184,96,1,1,0,1
7,3,7,192,96,0,0,0,0
7,3,7,200,96,0,0,0,0
23,22,7,208,96,4,5,3,1
23,22,7,232,96,4,5,3,1
23,22,7,256,96,4,5,3,1
23,22,7,280,96,4,5,3,1
23,22,7,0,120,4,5,3,1
23,22,7,24,120,4,5,3,1
23,23,7,48,120,4,5,3,1
63,23,7,72,120,1,1,0,1
63,23,7,136,120,1,1,0,1
63,23,7,200,120,1,1,0,1
23,68,7,264,120,0,0,0,0
23,70,7,288,120,8,9,0,1
31,42,8,0,0,0,0,0,0
31,42,8,32,0,0,0,0,0
31,43,8,64,0,0,0,0,0
